11217	鈆	釒	0	341124313454	341124313454	uoeeioueuoao	12	0	8723
11218	簽		0	3143143412512513434	314314341251	ueoueouoeiae	10	0	8724
11219	鉗	釒	0	3411243112211	341124311221	uoeeioueeiie	12	0	8725
11220	銭	釒	0	34112431111534	341124311115	uoeeioueeeea	11	0	8726
11221	欠	丿	0	3534	353444444444	uauooooooooo	5	32558	1774
11222	倩	亻	0	3211212511	321121251111	uieeieiaeeee	7	16265	2329
11223	嵌	山	0	252122113534	252122113534	iaieiieeuauo	6	9588	2744
11224	塹	土	1	12511123312121	125111233121	eiaeeeiuueie	9	0	8716
11225	琷	王	0	11214311135	112143111355	eeieoueeeuaa	8	0	8717
11226	嗆	口	0	2513445113251	251344511325	iaeuooaeeuia	8	0	8718
11227	溬	氵	0	441431113554	441431113554	ooeoueeeuaao	8	0	8719
11228	强	弓	0	515251251214	515251251214	aeaiaeiaeieo	4	442228	266
11229	墙	土	0	12112431252511	121124312525	eieeioueiaia	6	72333	1176
11230	蔷	艹	0	12212431252511	122124312525	eiieioueiaia	6	8880	2818
11231	搶	扌	0	1213445113251	121344511325	eieuooaeeuia	8	0	8714
11232	踍	足	0	25121211213521	251212112135	iaeieieeieua	11	0	8715
11233	荞	艹	0	122313432	122313432222	eiiueuouiiii	6	1169	4311
11234	厒	厂	0	13311252	133112522222	euueeiaiiiii	5	0	8710
11235	匧	匚	0	113434345	113434345555	eeuououoaaaa	5	0	8711
11236	箧		0	31431411431345	314314114313	ueoueoeeoueu	9	510	4818
11237	媇	女	0	531414311234	531414311234	aueoeoueeiuo	8	0	8712
11238	芹	艹	0	1223312	122331222222	eiiuueiiiiii	6	4691	3285
11239	菦	艹	0	1223312454	122331245444	eiiuueioaooo	7	0	8713
11240	檎	木	0	1234344134522554	123434413452	eiuouooeuoai	8	40	6167
11241	埥	土	0	12111212511	121112125111	eieeeieiaeee	8	0	8695
11242	謦	言	1	121521335544111251	121521335544	eieaieuuaaoo	10	23	6376
11243	庆	广	0	413134	413134444444	oeueuooooooo	5	68869	1211
11244	櫦	木	0	1234413522154544354	123441352215	eiuooeuaiiea	9	0	8696
11245	惸	忄	0	442352511521	442352511521	ooiuaiaeeaie	9	0	8697
11246	窮	穴	0	445343251113515	445343251113	ooauouiaeeeu	9	0	8698
11247	瓗	王	0	1121252324111212534251	112125232411	eeieiaiuioee	9	0	8699
11248	玌	王	0	11215	112155555555	eeieaaaaaaaa	8	0	8700
11249	律	彳	0	332511112	332511112222	uuiaeeeeiiii	5	125717	824
11250	虑	虍	0	2153154544	215315454444	ieaueaoaoooo	5	75071	1145
11251	率	亠	0	41554413412	415544134122	oeaaooeuoeii	4	125912	821
11252	滦	氵	0	4414122341234	441412234123	ooeoeiiuoeiu	7	526	4793
11253	孿	子	1	4111251554444554444521	411125155444	oeeeiaeaaooo	11	0	8681
11254	輪	車	0	125111234125122	125111234125	eiaeeeiuoeia	11	0	8682
11255	论	讠	0	453435	453435555555	oauouaaaaaaa	5	302092	396
11256	啰	口	0	25125221354	251252213544	iaeiaiieuaoo	9	0	8701
11257	鸁	鳥	1	415251351132511154444354	415251351132	oeaiaeuaeeui	9	0	8702
11258	蓏	艹	0	1223354433544	122335443354	eiiuuaoouuao	6	0	8703
11259	瑪	王	0	11211211254444	112112112544	eeieeieeiaoo	8	0	8704
11260	鷌	鳥	0	325111544441211254444	325111544441	uiaeeeaooooe	12	0	8705
11261	礣	石	0	1325112225221134534	132511222522	euiaeeiiiaii	9	0	8706
11262	鬕	髟	0	12111543331222511134	121115433312	eieeeaouuuei	12	0	8707
11263	鷶	鳥	1	25221251113432511154444	252212511134	iaiieiaeeeuo	9	0	8708
11264	卖	十	0	12544134	125441344444	eiaooeuooooo	5	84625	1069
11265	満	氵	0	441122125252	441122125252	ooeeiieiaiai	10	0	8683
11266	蔓	艹	0	12225112522154	122251125221	eiiiaeeiaiie	8	6774	3004
11267	猫	犭	0	35312225121	353122251211	uaueiiiaeiee	6	25304	1996
11268	酕	酉	0	12535113115	125351131155	eiauaeeueeaa	10	0	8678
11269	蛑	虫	0	251214543112	251214543112	iaeieoaoueei	9	14	6506
11270	袤	亠	0	41545233534	415452335344	oeaoaiuuauoo	6	561	4763
11271	楙	木	0	1234545231234	123454523123	eiuoaoaiueiu	11	0	8679
11272	懋	心	1	12345452312344544	123454523123	eiuoaoaiueiu	9	809	4540
11273	沒	氵	0	4413554	441355444444	ooeuaaoooooo	7	0	8680
11274	镁	钅	0	31115431121134	311154311211	ueeeaoueeiee	9	497	4833
11275	韎	韋	0	52125115211234	521251152112	aieiaeeaieei	10	0	8692
11276	燜	火	0	4334251125114544	433425112511	ouuoiaeeiaee	11	0	8693
11277	庬	广	0	4131353334	413135333444	oeueuauuuooo	7	0	8694
11278	甍	艹	0	12225221451554	122252214515	eiiiaiieoaea	10	45	6115
11279	羋	十	1	21221112	212211122222	ieiieeeiiiii	4	0	8688
11280	蝆	虫	0	2512142121112	251214212111	iaeieoieieee	8	0	8689
11281	谧	讠	0	454543425221	454543425221	oaoaouoiaiie	4	1566	4110
11282	謐	言	0	41112514543425221	411125145434	oeeeiaeoaouo	10	0	8690
11283	櫁	木	0	123444545434251214	123444545434	eiuoooaoaouo	10	0	8691
11284	宀	宀	0	445	445555555555	ooaaaaaaaaaa	5	16	6475
11285	芇	艹	0	122252	122252222222	eiiiaiiiiiii	8	0	8684
11286	冕	日	0	25113525135	251135251355	iaeeuaiaeuaa	8	2635	3743
11287	瞄	目	0	2511112225121	251111222512	iaeeeeiiiaei	9	13751	2469
11288	廟	广	0	413122511123511	413122511123	oeueiiaeeeiu	7	0	8685
11289	罠	罒	0	2522151515	252215151555	iaiieaeaeaaa	7	0	8686
11290	眳	目	0	25111354251	251113542511	iaeeeuaoiaee	9	0	8687
11291	暝	日	0	25114525114134	251145251141	iaeeoaiaeeoe	8	371	5003
11292	摩	手	1	413123412343112	413123412343	oeueiuoeiuou	9	43350	1548
11293	擵	扌	0	121413123412343112	121413123412	eieoeueiuoei	8	0	8668
11294	饝	飠	0	344511544131234123413251	344511544131	uooaeeaooeue	11	0	8669
11295	陌	阝	0	52132511	521325111111	aieuiaeeeeee	6	20818	2140
11296	絈	糹	0	55444432511	554444325111	aaoooouiaeee	9	0	8653
11297	藦	艹	0	122413123412343112	122413123412	eiioeueiuoei	10	0	8654
11298	驀	馬	1	12225111341211254444	122251113412	eiiiaeeeuoei	12	0	8655
11299	礳	石	0	132514131234123413251	132514131234	euiaeoeueiuo	9	0	8656
11300	某	艹	0	122111234	122111234444	eiieeeiuoooo	8	116800	873
11301	毪	毛	0	3115543112	311554311222	ueeaaoueeiii	7	2	6719
11302	吶	口	0	2512534	251253444444	iaeiauoooooo	10	0	8648
11303	笝		0	31431425541	314314255411	ueoueoiaaoee	9	0	8649
11304	嚢	一	0	125124534112213534	125124534112	eiaeioauoeei	8	0	8650
11305	悩	忄	0	4424433452	442443345222	ooioouuoaiii	6	0	8651
11306	屔	丿	0	3212151335	321215133555	uieieaeuuaaa	7	0	8652
11307	铌	钅	0	3111551335	311155133555	ueeeaaeuuaaa	9	30	6291
11308	婗	女	0	53132151135	531321511355	aueuieaeeuaa	6	0	8657
11309	愵	忄	0	4425154151541	442515415154	ooiaeaoeaeao	7	0	8658
11310	簐		0	31431412511123534	314314125111	ueoueoeiaeee	12	0	8659
11311	廿	艹	0	1221	122111111111	eiieeeeeeeee	9	3466	3510
11312	涅	氵	0	4412511121	441251112111	ooeiaeeeieee	8	6955	2980
11313	喦	山	1	251251251252	251251251252	iaeiaeiaeiai	12	0	8660
11314	摰	手	1	121341213543112	121341213543	eieuoeieuaou	11	0	8661
11315	蠥	虫	1	5233251514143112251214	523325151414	aiuuiaeaeoeo	5	0	8662
11316	顳	頁	1	122111122111122111132511134	122111122111	eiieeeeiieee	10	0	8663
11317	钀	釒	0	3411243121531512512543121344	341124312153	uoeeioueieau	11	0	8664
11318	您	心	1	32352344544	323523445444	uiuaiuooaooo	6	146085	734
11319	寜	宀	0	4454544252212	445454425221	ooaoaooiaiie	8	0	8670
11320	鬡	髟	0	121115433344545442522112	121115433344	eieeeaouuuoo	12	0	8671
11321	澝	氵	0	441445454425112	441445454425	ooeooaoaooia	8	0	8672
11322	沑	氵	0	4415211	441521111111	ooeaieeeeeee	8	0	8673
11323	紐	糹	0	5544445211	554444521111	aaooooaieeee	8	0	8674
11324	鈕	釒	0	341124315211	341124315211	uoeeioueaiee	11	0	8675
11325	搙	扌	0	1211311534124	121131153412	eieeueeauoei	7	0	8676
11326	籹	米	0	431234531	431234531111	oueiuoaueeee	9	0	8677
11327	恧	心	1	1325224544	132522454444	euiaiioaoooo	7	30	6290
11328	梛	木	0	1234511352	123451135222	eiuoaeeuaiii	8	0	8665
11329	逽	辶	1	12213251454	122132514544	eiieuiaeoaoo	9	0	8666
11330	夞	夕	0	3542425135	354242513555	uaoioiaeuaaa	8	0	8667
11331	瓯	瓦	1	13451554	134515544444	euoaeaaooooo	5	450	4885
11332	耦	耒	0	111234251125214	111234251125	eeeiuoiaeeia	7	991	4423
11333	柈	木	0	123443112	123443112222	eiuooueeiiii	10	0	9742
11334	媻	女	1	3354143554531	335414355453	uuaoeouaaoau	12	0	9743
11335	蹣	足	0	251212112212523434	251212112212	iaeieieeiiei	12	0	9744
11336	頖	頁	1	43113132511134	431131325111	oueeueuiaeee	6	0	9745
11337	雱	雨	0	145244444153	145244444153	eoaioooooeau	11	0	9746
11338	咆	口	0	25135515	251355155555	iaeuaaeaaaaa	8	5286	3195
11339	庖	广	0	41335515	413355155555	oeuuaaeaaaaa	6	519	4801
11340	炮	火	0	433435515	433435515555	ouuouaaeaaaa	7	22078	2102
11341	爮	爪	0	332435515	332435515555	uuiouaaeaaaa	6	0	9747
11342	礟	石	0	1325112112544443434	132511211254	euiaeeieeiao	12	0	9748
11343	怌	忄	0	44213241	442132411111	ooieuioeeeee	7	0	9749
11344	喯	口	0	25113412132	251134121322	iaeeuoeieuii	9	0	9750
11345	恲	忄	0	442431132	442431132222	ooioueeuiiii	8	0	9751
11346	竼		0	314314354	314314354444	ueoueouaoooo	11	0	9752
11347	彭	彡	1	121251431333	121251431333	eieiaeoueuuu	9	24930	2014
11348	稝	禾	0	3123435113511	312343511351	ueiuouaeeuae	9	0	9736
11349	纄	糹	0	5544441223541112454	554444122354	aaooooeiiuao	10	0	9737
11350	騯	馬	0	12112544444143454153	121125444441	eieeiaoooooe	12	0	9738
11351	怶	忄	0	44253254	442532544444	ooiauiaooooo	7	0	9739
11352	狓	犭	0	35353254	353532544444	uauauiaooooo	5	0	9740
11353	鈹	釒	0	3411243153254	341124315325	uoeeioueauia	11	0	9741
11354	埤	土	0	12132511312	121325113122	eieuiaeeueii	10	65	5967
11355	鵧	鳥	1	43113232511154444	431132325111	oueeuiuiaeee	8	0	9733
11356	噽	士	0	12125143125113241	121251431251	eieiaeoueiae	11	0	9734
11357	嚭	士	0	1212514312511324251	121251431251	eieiaeoueiae	12	0	9735
11358	睥	目	0	2511132511312	251113251131	iaeeeuiaeeue	8	857	4512
11359	甓	瓦	1	51325141431121554	513251414311	aeuiaeoeouee	12	21	6396
11360	譬	言	1	51325141431124111251	513251414311	aeuiaeoeouee	11	5764	3127
11361	缥	纟	0	55112522111234	551125221112	aaeeiaiieeei	7	2616	3750
11362	勡	力	1	1252211123453	125221112345	eiaiieeeiuoa	12	0	9726
11363	憑	心	1	4112112544444544	411211254444	oeeieeiaoooo	8	0	9727
11364	颇	皮	0	53254132534	532541325344	auiaoeuiauoo	5	45734	1502
11365	岶	山	0	25232511	252325111111	iaiuiaeeeeee	9	0	9732
11366	珀	王	0	112132511	112132511111	eeieuiaeeeee	8	6586	3023
11367	裒	亠	0	413215113534	413215113534	oeuieaeeuauo	6	40	6165
11368	攵	丿	0	3134	313444444444	ueuooooooooo	6	21	6395
11369	柨	木	0	123413252	123413252222	eiuoeuiaiiii	9	0	9728
11370	痡	疒	0	413411251124	413411251124	oeuoeeiaeeio	10	0	9729
11371	噗	口	0	251224314311134	251224314311	iaeiioueouee	6	10270	2692
11372	鋪	釒	0	341124311251124	341124311251	uoeeioueeiae	12	0	9730
11373	擈	扌	0	1212243143111234	121224314311	eieiioueouee	7	0	9731
11374	埔	土	0	1211251124	121125112444	eieeiaeeiooo	10	5340	3183
11375	迉	辶	1	513454	513454444444	aeuoaooooooo	5	0	9755
11376	娸	女	0	53112211134	531122111344	aueeiieeeuoo	8	0	9756
11377	悽	忄	0	44215112531	442151125311	ooieaeeiauee	6	0	9757
11378	岐	山	0	2521254	252125444444	iaieiaoooooo	6	2147	3889
11379	畦	田	0	25121121121	251211211211	iaeieeieeiee	8	678	4644
11380	鬿	鬼	0	3251135543312	325113554331	uiaeeuaaouue	11	0	9753
11381	綨	糹	0	55444412211134	554444122111	aaooooeiieee	11	0	9754
11382	杞	木	0	1234515	123451555555	eiuoaeaaaaaa	7	1288	4252
11383	晵	日	1	451331342511	451331342511	oaeuueuoiaee	9	0	9758
11384	簯		0	314314123412211134	314314123412	ueoueoeiuoei	11	0	9759
11385	碶	石	0	13251111253134	132511112531	euiaeeeeiaue	9	0	9760
11386	憇	心	1	312251122114544	312251122114	ueiiaeeiieeo	8	0	9761
11387	汘	氵	0	441312	441312222222	ooeueiiiiiii	7	0	9762
11388	芊	艹	0	122312	122312222222	eiiueiiiiiii	7	3410	3523
11389	臤	又	1	12512554	125125544444	eiaeiaaooooo	10	0	9763
11390	箞		0	31431443113455	314314431134	ueoueooueeuo	10	0	9764
11391	鏲	釒	0	3411243141554453112	341124314155	uoeeioueoeaa	12	0	9765
11392	鵮	鳥	1	3532151132511154444	353215113251	uauieaeeuiae	6	0	9766
11393	前	八	0	431251122	431251122222	oueiaeeiiiii	4	1207033	77
11394	箝		0	31431412112211	314314121122	ueoueoeieeii	11	1616	4088
11395	儙	亻	0	322512125151454	322512125151	uiiaeieiaeae	9	0	9767
11396	槍	木	0	12343445113251	123434451132	eiuouooaeeui	9	0	9768
11397	鏹	釒	0	34112431515251251214	341124315152	uoeeioueaeai	12	0	9769
11398	唴	口	0	2514311135	251431113555	iaeoueeeuaaa	10	0	9770
11399	繰	糹	0	5544442512512511234	554444251251	aaooooiaeiae	11	0	9771
11400	礄	石	0	13251313425125251	132513134251	euiaeueuoiae	9	0	9772
11401	竅	穴	0	445343251141533134	445343251141	ooauouiaeeoe	10	0	9773
11402	窃	穴	0	445341553	445341553333	ooauoeaauuuu	8	15912	2342
11403	踥	足	0	251212141431531	251212141431	iaeieieoeoue	11	0	9774
11404	穕	禾	0	31234324111211234	312343241112	ueiuouioeeei	9	0	9775
11405	鐑	釒	0	34112431554444121251	341124315544	uoeeioueaaoo	12	0	9776
11406	菳	艹	0	12234112431	122341124311	eiiuoeeiouee	8	0	9777
11407	埁	土	0	1212523445	121252344555	eieiaiuooaaa	8	0	9778
11408	蚙	虫	0	2512143445	251214344555	iaeieouooaaa	11	0	9779
11409	懃	心	1	12212511121534544	122125111215	eiieiaeeeiea	12	0	9780
11410	搇	扌	0	1213445413534	121344541353	eieuooaoeuau	9	0	9781
11411	葝	艹	0	122155512153	122155512153	eiieaaaeieau	7	0	9782
11412	黥	黑	0	25431211444441251234	254312114444	iaoueieeoooo	12	113	5680
11413	殸	殳	1	12152133554	121521335544	eieaieuuaaoo	12	0	9724
11414	箐		0	31431411212511	314314112125	ueoueoeeieia	10	106	5724
11415	瓊	王	0	112135253425111354	112135253425	eeieuaiauoia	7	0	9721
11416	坵	土	0	12132121	121321211111	eieuieieeeee	8	0	9722
11417	叴	口	1	35251	352511111111	uaiaeeeeeeee	10	0	9723
11418	裘	衣	1	1241344413534	124134441353	eioeuoooeuau	6	8960	2803
11419	麯	麥	0	12343434354251221	123434343542	eiuouououaoi	12	0	9725
11420	麴	麥	0	1234343435435431234	123434343543	eiuouououaou	9	40	6166
11421	鱋	魚	0	3525121444421531522431	352512144442	uaiaeieooooi	12	0	9712
11422	耝	耒	0	11123425111	111234251111	eeeiuoiaeeee	9	0	9713
11423	觑	见	1	215315224312535	215315224312	ieaueaiiouei	7	8493	2846
11424	瞒	目	0	251111221253434	251111221253	iaeeeeiieiau	8	24642	2022
11425	澫	氵	0	441122251125214	441122251125	ooeeiiiaeeia	11	0	9715
11426	蟃	虫	0	25121425112522154	251214251125	iaeieoiaeeia	12	0	9716
11427	吂	口	1	415251	415251111111	oeaiaeeeeeee	8	0	9717
11428	尨	龙	0	1353334	135333444444	euauuuoooooo	8	0	9718
11429	杗	木	1	4151234	415123444444	oeaeiuoooooo	5	0	9719
11430	鉚	釒	0	3411243135352	341124313535	uoeeioueuaua	12	0	9720
11431	么	厶	1	354	354444444444	uaoooooooooo	2	1878998	42
11432	栂	木	0	123455414	123455414444	eiuoaaoeoooo	7	0	9714
11433	霉	雨	0	145244443155414	145244443155	eoaiooooueaa	11	9155	2782
11434	攟	扌	0	1214135221153525312341	121413522115	eieoeuaiieea	8	0	9711
11435	浼	氵	0	4413525135	441352513555	ooeuaiaeuaaa	10	96	5773
11436	渼	氵	0	441431121134	441431121134	ooeoueeieeuo	9	0	9705
11437	痗	疒	0	413413155414	413413155414	oeuoeueaaoeo	9	0	9706
11438	睸	目	0	25111521325111	251115213251	iaeeeaieuiae	7	0	9707
11439	蝞	虫	0	251214521325111	251214521325	iaeieoaieuia	9	0	9708
11440	扪	扌	0	121425	121425555555	eieoiaaaaaaa	6	665	4658
11441	玣	王	0	11214124	112141244444	eeieoeiooooo	7	0	9709
11442	曚	日	0	25111224511353334	251112245113	iaeeeiioaeeu	9	0	9710
11443	锰	钅	0	3111552125221	311155212522	ueeeaaieiaii	9	231	5283
11444	夣	亠	0	41542522145354	415425221453	oeaoiaiieoau	6	0	9682
11445	擟	扌	0	12113425234343434	121134252343	eieeuoiaiuou	8	0	9683
11446	糜	米	1	41312341234431234	413123412344	oeueiuoeiuoo	12	1333	4227
11447	麊	米	0	43123441352211535	431234413522	oueiuooeuaii	11	0	9684
11448	醿	酉	0	125351141312341234554234	125351141312	eiauaeeoeuei	12	0	9685
11449	冖	冖	0	45	455555555555	oaaaaaaaaaaa	5	11	6568
11450	覔	見	1	13242511135	132425111355	euioiaeeeuaa	6	0	9698
11451	滵	氵	0	44144545434252	441445454342	ooeooaoaouoi	10	0	9699
11452	冪	冖	0	451222511134252	451222511134	oaeiiiaeeeuo	8	0	9700
11453	嬵	女	0	53155444432511252	531554444325	aueaaoooouia	7	0	9701
11454	糆	米	0	431234132522111	431234132522	oueiuoeuiaii	9	0	9702
11455	緲	糹	0	554444251112343	554444251112	aaooooiaeeei	11	0	9703
11456	竗	立	0	414312343	414312343333	oeoueiuouuuu	7	0	9704
11457	灭	火	1	14334	143344444444	eouuoooooooo	4	54231	1380
11458	滅	氵	0	4411314334534	441131433453	ooeeueouuoau	7	0	9686
11459	衊	血	0	32522112225221134534	325221122252	uiaiieeiiiai	8	0	9687
11460	暋	日	1	5151531342511	515153134251	aeaeaueuoiae	6	0	9688
11461	抿	扌	0	12151515	121515155555	eieaeaeaaaaa	7	7545	2924
11462	鳘	鱼	1	3155414313435251211	315541431343	ueaaoeoueuou	8	2	6717
11463	铭	钅	0	31115354251	311153542511	ueeeauaoiaee	8	14379	2425
11464	尛	小	0	234234234	234234234444	iuoiuoiuoooo	5	0	9689
11465	歾	歹	0	13543533	135435333333	euaouauuuuuu	7	0	9690
11466	帞	巾	0	252132511	252132511111	iaieuiaeeeee	9	0	9691
11467	麰	麥	0	12343434354543112	123434343545	eiuouououaoa	12	0	9692
11468	母	乙	0	55414	554144444444	aaoeoooooooo	3	214138	537
11469	墲	土	0	121311222214444	121311222214	eieueeiiiieo	8	0	9693
11470	峔	山	0	252121335	252121335555	iaieieuuaaaa	7	0	9694
11471	牳	牜	0	312155414	312155414444	ueieaaoeoooo	6	0	9695
11472	鉧	釒	0	3411243155414	341124315541	uoeeioueaaoe	11	0	9696
11473	鉬	釒	0	3411243125111	341124312511	uoeeioueiaee	12	0	9697
11474	哪	口	0	251511352	251511352222	iaeaeeuaiiii	6	219090	526
11475	衲	衤	0	452342534	452342534444	oaiuoiauoooo	8	7354	2943
11476	納	糹	0	5544442534	554444253444	aaooooiauooo	9	0	9673
11477	靹	革	0	1221251122534	122125112253	eiieiaeeiiau	12	0	9674
11478	摨	扌	0	121513241343112	121513241343	eieaeuioeuou	8	0	9675
11479	莮	艹	0	1222512153	122251215333	eiiiaeieauuu	9	0	9676
11480	暔	日	0	2511122543112	251112254311	iaeeeiiaouee	8	0	9677
11481	腩	月	0	3511122543112	351112254311	uaeeeiiaouee	8	68	5954
11482	婻	女	0	531122543112	531122543112	aueeiiaoueei	7	0	9671
11483	巎	山	0	2521325111212151534354	252132511121	iaieuiaeeeie	8	0	9672
11484	恼	忄	0	442413452	442413452222	ooioeuoaiiii	6	39538	1631
11485	腦	月	0	3511555325341	351155532534	uaeeaaauiauo	7	0	9680
11486	臑	月	0	351114524444132522	351114524444	uaeeeoaioooo	7	0	9681
11487	嗯	口	0	2512513414544	251251341454	iaeiaeuoeoao	7	34710	1734
11488	麑	鹿	0	4135221153532151135	413522115353	oeuaiieeauau	12	0	9679
11489	茑	艹	0	12235451	122354511111	eiiuaoaeeeee	8	75	5906
11490	鳥	丿	0	32511154444	325111544444	uiaeeeaooooo	12	0	9678
11491	肀	乙	0	5112	511222222222	aeeiiiiiiiii	5	6	6634
11492	陧	阝	0	522511121	522511121111	aiiaeeeieeee	7	31	6277
11493	踂	足	0	25121211221115	251212112211	iaeieieeiiee	12	0	9805
11494	噛	口	0	251212143123452	251212143123	iaeieieoueiu	12	0	9806
11495	糵	米	1	1223251514143112431234	122325151414	eiiuiaeaeoeo	10	0	9807
11496	讘	言	0	4111251122111122111122111	411125112211	oeeeiaeeiiee	12	0	9808
11497	侬	亻	0	32453534	324535344444	uioauauooooo	5	2322	3837
11498	浓	氵	0	441453534	441453534444	ooeoauauoooo	7	47514	1472
11499	繷	糹	0	5544442512211311534	554444251221	aaooooiaeiie	11	0	9809
11500	挵	扌	0	1211121132	121112113222	eieeeieeuiii	8	0	9810
11501	譨	言	0	41112512512211311534	411125125122	oeeeiaeiaeii	12	0	9811
11502	郍	舟	0	33541452	335414522222	uuaoeoaiiiii	9	0	9812
11503	鷗	鳥	1	1251251251532511154444	125125125153	eiaeiaeiaeau	12	0	9813
11504	腢	月	0	3511251125214	351125112521	uaeeiaeeiaie	11	0	9814
11505	潖	氵	0	441112111215215	441112111215	ooeeeieeeiea	9	0	9815
11506	哌	口	0	251333534	251333534444	iaeuuuauoooo	6	28	6319
11507	潘	氵	0	441343123425121	441343123425	ooeuoueiuoia	7	21631	2113
11508	蟠	虫	0	251214343123425121	251214343123	iaeieououeiu	9	1589	4102
11509	判	刂	1	4311322	431132222222	oueeuiiiiiii	6	76237	1136
11510	炍	火	0	43343354	433433544444	ouuouuaooooo	6	0	9824
11511	鋬	金	1	121335434112431	121335434112	eieuuaouoeei	8	0	9825
11512	篣		0	3143144143454153	314314414345	ueoueooeouoa	11	0	9826
11513	培	土	0	12141431251	121414312511	eieoeoueiaee	7	69927	1199
11514	毰	毛	0	311541431251	311541431251	ueeaoeoueiae	7	0	9822
11515	裵	亠	0	41211121113534	412111211135	oeieeeieeeua	5	0	9823
11516	旆	方	0	4153311252	415331125222	oeauueeiaiii	8	85	5841
11517	浿	氵	0	4412511134	441251113444	ooeiaeeeuooo	11	0	9821
11518	喷	口	0	251121222534	251121222534	iaeeieiiiauo	8	27905	1913
11519	硑	石	0	13251431132	132514311322	euiaeoueeuii	10	0	9816
11520	堋	土	0	12135113511	121351135111	eieuaeeuaeee	7	38	6187
11521	膨	月	0	3511121251431333	351112125143	uaeeeieiaeou	8	6461	3040
11522	髼	髟	0	12111543333541112	121115433335	eieeeaouuuua	12	0	9817
11523	鬅	髟	0	121115433335113511	121115433335	eieeeaouuuua	12	0	9818
11524	鈚	釒	0	341124311535	341124311535	uoeeioueeaua	11	0	9819
11525	磇	石	0	132513253411535	132513253411	euiaeuiauoee	9	0	9820
11526	琵	比	1	112111211535	112111211535	eeieeeieeaua	9	4639	3299
11527	脾	月	0	351132511312	351132511312	uaeeuiaeeuei	6	23307	2060
11528	鲏	鱼	0	3525121153254	352512115325	uaiaeieeauia	11	0	9799
11529	螷	虫	1	41332511312251214	413325113122	oeuuiaeeueii	8	0	9800
11530	諀	言	0	411125132511312	411125132511	oeeeiaeuiaee	10	0	9801
11531	擗	扌	0	1215132514143112	121513251414	eieaeuiaeoeo	8	26	6330
11532	篻		0	31431412522111234	314314125221	ueoueoeiaiie	12	0	9794
11533	玭	王	0	11211535	112115355555	eeieeauaaaaa	7	0	9795
11534	评	讠	0	4514312	451431222222	oaeoueiiiiii	4	85668	1058
11535	瓶	瓦	1	4311321554	431132155444	oueeuieaaooo	7	31551	1804
11536	評	言	0	411125114312	411125114312	oeeeiaeeouei	9	0	9802
11537	慿	心	1	411211251324544	411211251324	oeeieeiaeuio	9	0	9803
11538	蔢	艹	0	12244153254531	122441532545	eiiooeauiaoa	9	0	9804
11539	鄱	阝	1	34312342512152	343123425121	uoueiuoiaeie	8	1590	4101
11540	破	石	0	1325153254	132515325444	euiaeauiaooo	6	193149	590
11541	婄	女	0	53141431251	531414312511	aueoeoueiaee	9	0	9796
11542	祁	礻	0	452452	452452222222	oaioaiiiiiii	6	10665	2661
11543	岓	山	0	2523312	252331222222	iaiuueiiiiii	6	0	9798
11544	淇	氵	0	44112211134	441122111344	ooeeiieeeuoo	9	4135	3372
11545	猉	犭	0	35312211134	353122111344	uaueiieeeuoo	8	0	9797
11546	祺	礻	0	452412211134	452412211134	oaioeiieeeuo	6	4899	3250
11547	魕	鬼	0	325113554554554134534	325113554554	uiaeeuaaoaao	10	0	9783
11548	炁	灬	1	15354444	153544444444	eauaoooooooo	6	0	9784
11549	棄	亠	0	415412211234	415412211234	oeaoeiieeiuo	6	0	9785
11550	薺	艹	0	12241432533543211	122414325335	eiioeouiauua	9	0	9786
11551	髂	骨	0	255452511445354251	255452511445	iaaoaiaeeooa	12	17	6462
11552	仟	亻	0	32312	323122222222	uiueiiiiiiii	6	765	4585
11553	迁	辶	1	312454	312454444444	ueioaooooooo	4	24185	2037
11554	蚈	虫	0	2512141132	251214113222	iaeieoeeuiii	10	0	9787
11555	婜	女	1	12512554531	125125545311	eiaeiaaoauee	9	0	9788
11556	釺	釒	0	34112431312	341124313122	uoeeioueueii	12	0	9789
11557	謙	言	0	41112514315112234	411125143151	oeeeiaeoueae	11	0	9790
11558	扲	扌	0	1213445	121344555555	eieuooaaaaaa	9	0	9791
11559	濳	氵	0	4413121353121352511	441312135312	ooeueieuauei	8	0	9792
11560	淺	氵	0	44115341534	441153415344	ooeeauoeauoo	7	0	9793
11561	慊	忄	0	4424315112234	442431511223	ooioueaeeiiu	6	89	5820
11562	谴	讠	0	452512125151454	452512125151	oaiaeieiaeae	7	5447	3170
11563	刋	刂	1	31322	313222222222	ueuiiiiiiiii	4	0	9855
11564	棈	木	0	123411212511	123411212511	eiuoeeieiaee	9	0	9856
11565	獇	犭	0	353431113554	353431113554	uauoueeeuaao	7	0	9857
11566	薔	艹	0	1221234341252511	122123434125	eiieiuouoeia	9	0	9858
11567	謒	言	0	41112513445113251	411125134451	oeeeiaeuooae	12	0	9859
11568	抢	扌	0	1213455	121345555555	eieuoaaaaaaa	6	75612	1140
11569	瓩	瓦	0	1554312	155431222222	eaaoueiiiiii	5	0	9866
11570	憔	忄	0	442324111214444	442324111214	ooiuioeeeieo	7	4966	3245
11571	妾	立	0	41431531	414315311111	oeoueaueeeee	6	16844	2300
11572	誛	言	0	41112515114554	411125151145	oeeeiaeaeeoa	9	0	9860
